Date;P_X7.5Y48;T_X7.5Y48;ETP_X7.5Y48;RAD_X7.5Y48;Q_Obs
2021-08-08;0.46;17.149;4.18;71.614;181.57
2021-08-09;0.0;17.065;4.43;72.767;181.56
2021-08-10;0.05;19.647;3.27;57.356;181.55
2021-08-11;0.02;21.58;4.73;82.231;181.53
2021-08-12;0.0;22.74;4.76;80.321;181.51
2021-08-13;2.45;24.288;5.6;80.447;181.49
2021-08-14;0.06;24.012;5.07;79.249;181.46
2021-08-15;2.6;23.466;4.49;66.734;181.44
2021-08-16;2.45;19.994;4.26;60.183;181.43
2021-08-17;1.56;16.958;2.92;41.293;181.4
2021-08-18;0.72;17.556;1.54;18.186;181.39
2021-08-19;0.52;18.43;2.63;42.25;181.38
2021-08-20;0.12;19.639;3.73;60.575;181.36
2021-08-21;0.26;21.058;4.6;73.243;181.34
2021-08-22;8.29;19.087;2.18;33.96;181.33
2021-08-23;0.4;17.536;2.49;39.808;181.34
2021-08-24;0.01;17.471;4.23;62.551;181.33
2021-08-25;0.0;17.333;4.26;60.453;181.33
2021-08-26;1.2;15.962;2.43;40.99;181.31
2021-08-27;0.6;15.888;2.48;41.525;181.31
2021-08-28;2.48;14.903;2.1;43.709;181.32
2021-08-29;3.28;15.094;0.74;15.358;181.32
2021-08-30;0.95;16.014;1.5;28.57;181.32
2021-08-31;0.5;16.186;2.83;48.131;181.32
2021-09-01;0.0;17.157;4.45;74.69;181.31
2021-09-02;0.0;17.265;4.28;74.714;181.3
2021-09-03;0.0;18.65;4.25;70.797;181.29
2021-09-04;0.01;19.695;4.23;66.936;181.28
2021-09-05;0.14;20.243;4.08;63.628;181.27
2021-09-06;0.0;20.168;4.38;65.366;181.26
2021-09-07;0.0;19.536;4.34;62.481;181.25
2021-09-08;0.0;20.427;4.19;66.437;181.25
2021-09-09;1.78;21.108;4.15;48.535;181.25
2021-09-10;4.77;18.965;2.5;37.831;181.26
2021-09-11;0.88;18.59;2.61;46.172;181.28
2021-09-12;0.0;17.83;3.1;52.379;181.28
2021-09-13;0.0;19.01;3.49;60.37;181.27
2021-09-14;0.16;20.443;3.17;44.793;181.27
2021-09-15;6.05;19.703;2.14;30.479;181.27
2021-09-16;1.36;18.288;2.43;42.331;181.28
2021-09-17;0.01;16.564;2.99;48.529;181.28
2021-09-18;0.0;16.174;2.94;50.858;181.27
2021-09-19;8.8;13.227;0.65;12.382;181.27
2021-09-20;0.8;14.748;1.37;28.27;181.28
2021-09-21;0.05;14.027;2.21;36.612;181.28
2021-09-22;0.0;13.192;2.88;54.372;181.27
2021-09-23;0.0;14.163;2.97;59.006;181.27
2021-09-24;0.0;14.838;2.99;58.575;181.27
2021-09-25;0.02;16.972;2.76;49.53;181.27
2021-09-26;4.44;17.383;1.09;23.239;181.26
2021-09-27;1.22;17.048;2.0;33.925;181.27
2021-09-28;0.17;14.538;2.36;42.0;181.26
2021-09-29;1.43;13.83;2.09;34.904;181.26
2021-09-30;0.0;11.14;2.24;47.571;181.26
2021-10-01;0.0;12.537;2.68;49.501;181.27
2021-10-02;0.06;16.613;3.0;47.527;181.27
2021-10-03;12.98;15.919;1.45;20.005;181.27
2021-10-04;14.24;11.907;0.73;14.681;181.29
2021-10-05;7.11;12.977;1.53;25.39;181.31
2021-10-06;1.98;11.07;1.67;33.222;181.3
2021-10-07;1.29;11.317;1.5;28.792;181.31
2021-10-08;0.03;11.908;1.57;29.598;181.31
2021-10-09;0.0;10.958;2.2;48.227;181.31
2021-10-10;0.0;8.251;1.74;46.947;181.3
2021-10-11;0.09;8.151;1.51;38.238;181.3
2021-10-12;7.27;9.784;0.71;14.929;181.31
2021-10-13;0.87;8.233;1.32;29.599;181.31
2021-10-14;0.0;7.287;1.38;39.684;181.3
2021-10-15;0.0;7.675;1.34;35.633;181.3
2021-10-16;0.04;7.875;0.95;27.979;181.3
2021-10-17;0.01;7.751;1.37;37.92;181.3
2021-10-18;0.0;8.501;1.46;39.296;181.3
2021-10-19;0.14;11.368;0.75;11.902;181.31
2021-10-20;1.76;15.195;1.88;25.73;181.31
2021-10-21;5.46;13.92;2.15;32.207;181.31
2021-10-22;0.3;7.983;1.39;34.685;181.3
2021-10-23;0.01;6.89;1.42;34.88;181.3
2021-10-24;0.0;5.852;1.23;37.374;181.31
2021-10-25;0.0;8.165;1.34;36.17;181.31
2021-10-26;0.66;10.286;1.0;25.997;181.31
2021-10-27;0.01;8.105;0.92;29.697;181.31
2021-10-28;0.0;7.814;1.1;33.131;181.31
2021-10-29;0.0;7.196;1.13;34.374;181.31
2021-10-30;1.62;7.635;0.17;6.118;181.32
2021-10-31;0.91;13.219;1.24;27.815;181.32
2021-11-01;10.07;10.47;0.72;14.531;181.35
2021-11-02;3.57;7.648;0.68;19.113;181.35
2021-11-03;10.48;7.205;0.3;9.725;181.36
2021-11-04;4.12;6.558;0.48;14.121;181.37
2021-11-05;0.4;6.919;0.52;16.465;181.38
2021-11-06;0.01;4.232;0.38;14.84;181.39
2021-11-07;0.59;5.191;0.38;14.216;181.39
2021-11-08;0.22;6.162;0.55;18.177;181.39
2021-11-09;0.0;3.637;0.84;29.499;181.38
2021-11-10;0.02;3.242;0.57;20.749;181.38
2021-11-11;0.0;3.513;0.77;27.679;181.37
2021-11-12;0.0;3.928;0.75;27.948;181.37
2021-11-13;5.8;6.061;0.32;10.064;181.37
2021-11-14;4.36;8.645;0.45;15.472;181.37
2021-11-15;0.11;7.07;0.47;12.738;181.36
2021-11-16;0.37;5.901;0.25;7.698;181.36
2021-11-17;0.33;5.952;0.35;9.513;181.36
2021-11-18;0.04;5.914;0.32;10.615;181.35
2021-11-19;0.03;3.374;0.54;21.34;181.35
2021-11-20;0.06;3.767;0.45;21.518;181.35
2021-11-21;0.92;3.069;0.31;17.213;181.35
2021-11-22;1.77;5.064;0.24;6.369;181.35
2021-11-23;0.0;2.988;0.64;18.417;181.34
2021-11-24;0.0;0.758;0.49;21.492;181.34
2021-11-25;0.22;0.39;0.4;18.74;181.35
2021-11-26;0.99;1.62;0.44;12.685;181.35
2021-11-27;4.14;2.469;0.46;14.774;181.35
2021-11-28;2.85;1.584;0.33;10.78;181.34
2021-11-29;1.81;1.828;0.53;16.873;181.34
2021-11-30;5.45;2.149;0.35;4.225;181.34
2021-12-01;10.19;6.526;0.32;4.558;181.34
2021-12-02;5.53;3.56;0.16;6.462;181.34
2021-12-03;0.74;1.224;0.55;18.347;181.37
2021-12-04;18.47;6.347;0.13;2.56;181.4
2021-12-05;1.05;2.976;0.36;13.315;181.42
2021-12-06;0.42;1.57;0.33;14.606;181.45
2021-12-07;1.92;3.133;0.31;11.09;181.46
2021-12-08;6.93;3.841;0.07;5.625;181.46
2021-12-09;0.16;3.038;0.35;12.96;181.46
2021-12-10;9.43;1.581;0.12;3.398;181.47
2021-12-11;3.01;2.88;0.14;5.62;181.46
2021-12-12;0.41;1.695;0.27;7.764;181.47
2021-12-13;0.02;3.168;0.25;15.408;181.47
2021-12-14;0.02;2.551;0.26;16.475;181.46
2021-12-15;0.14;3.517;0.08;9.695;181.46
2021-12-16;0.07;3.785;0.16;12.689;181.45
2021-12-17;0.02;3.302;0.02;16.637;181.44
2021-12-18;0.04;1.563;0.2;16.752;181.44
2021-12-19;0.06;0.489;0.19;14.999;181.43
2021-12-20;0.14;0.96;0.09;13.76;181.42
2021-12-21;0.0;-2.0;0.29;18.912;181.42
2021-12-22;0.0;-2.509;0.35;19.14;181.41
2021-12-23;0.0;1.317;0.37;11.071;181.4
2021-12-24;4.72;6.267;0.04;4.895;181.39
2021-12-25;5.41;6.758;0.03;6.49;181.39
2021-12-26;5.5;6.271;0.2;9.44;181.4
2021-12-27;3.71;7.093;0.22;9.804;181.41
2021-12-28;10.62;9.847;0.28;4.015;181.43
2021-12-29;7.44;9.643;0.1;1.96;181.47
2021-12-30;1.33;12.84;0.09;6.042;181.5
2021-12-31;0.0;8.698;0.35;17.514;181.52
2022-01-01;0.0;4.978;0.21;18.696;181.53
2022-01-02;0.12;6.813;0.59;11.708;181.53
2022-01-03;4.31;11.34;0.39;6.016;181.53
2022-01-04;17.0;10.876;0.72;5.762;181.52
2022-01-05;3.56;3.161;0.67;14.697;181.52
2022-01-06;1.85;1.613;0.29;9.775;181.53
2022-01-07;1.6;0.555;0.22;7.815;181.54
2022-01-08;7.07;3.645;0.54;12.9;181.54
2022-01-09;13.2;3.569;0.32;11.546;181.54
2022-01-10;0.42;1.552;0.35;13.711;181.56
2022-01-11;0.0;0.483;0.32;16.684;181.56
2022-01-12;0.0;-1.409;0.41;21.315;181.56
2022-01-13;0.0;-1.664;0.43;21.974;181.55
2022-01-14;0.0;-0.512;0.34;21.915;181.54
2022-01-15;0.0;-1.121;0.29;22.749;181.53
2022-01-16;0.58;-0.629;0.39;21.08;181.51
2022-01-17;0.38;2.01;0.16;7.25;181.5
2022-01-18;0.04;2.514;0.32;15.01;181.48
2022-01-19;0.26;1.411;0.49;18.507;181.47
2022-01-20;3.74;2.428;0.29;11.188;181.46
2022-01-21;0.4;0.687;0.38;14.615;181.45
2022-01-22;0.11;1.763;0.3;12.276;181.44
2022-01-23;0.05;1.954;0.46;19.901;181.42
2022-01-24;0.0;0.542;0.54;25.328;181.42
2022-01-25;0.0;-0.148;0.51;26.154;181.41
2022-01-26;0.01;-0.946;0.48;26.068;181.4
2022-01-27;1.04;-0.599;0.57;22.614;181.39
2022-01-28;0.37;1.994;0.29;14.654;181.38
2022-01-29;1.16;2.578;0.32;11.815;181.38
2022-01-30;0.8;5.209;0.38;15.071;181.37
2022-01-31;6.21;4.011;0.42;13.171;181.37
2022-02-01;3.82;2.983;0.39;8.613;181.36
2022-02-02;7.04;7.288;0.02;2.767;181.36
2022-02-03;0.09;6.331;0.46;19.743;181.37
2022-02-04;2.12;5.942;0.43;11.137;181.38
2022-02-05;0.13;3.429;0.82;27.984;181.38
2022-02-06;13.85;5.025;0.54;8.443;181.39
2022-02-07;7.57;3.954;1.08;26.928;181.43
2022-02-08;0.03;3.312;0.67;16.92;181.46
2022-02-09;0.0;3.634;0.86;34.003;181.48
2022-02-10;0.98;5.717;0.79;21.083;181.48
2022-02-11;4.68;4.414;0.91;27.251;181.47
2022-02-12;0.0;0.328;0.82;35.46;181.47
2022-02-13;0.0;3.395;1.12;37.037;181.46
2022-02-14;6.51;4.258;0.39;12.348;181.46
2022-02-15;1.1;5.899;0.73;23.186;181.45
2022-02-16;5.25;7.999;0.31;4.108;181.43
2022-02-17;1.81;11.275;1.19;18.969;181.43
2022-02-18;2.22;10.554;1.75;26.789;181.46
2022-02-19;0.03;6.384;1.65;32.792;181.48
2022-02-20;0.51;7.668;1.01;15.116;181.48
2022-02-21;11.13;6.41;1.2;26.35;181.49
2022-02-22;1.22;6.957;0.72;14.636;181.5
2022-02-23;0.59;7.573;0.85;25.454;181.52
2022-02-24;2.09;6.685;1.41;29.446;181.53
2022-02-25;1.29;3.55;1.53;39.132;181.53
2022-02-26;0.03;2.648;1.48;40.198;181.52
2022-02-27;0.0;2.872;1.82;48.341;181.51
2022-02-28;0.0;2.351;1.24;48.075;181.5
2022-03-01;0.02;2.419;1.3;49.165;181.48
2022-03-02;0.0;3.013;1.01;38.604;181.47
2022-03-03;0.0;3.89;1.39;49.843;181.45
2022-03-04;0.0;2.541;1.73;51.896;181.44
2022-03-05;0.0;0.88;1.54;52.787;181.43
2022-03-06;0.0;0.72;1.59;50.367;181.41
2022-03-07;0.0;0.653;1.68;54.162;181.4
2022-03-08;0.0;1.325;1.44;54.613;181.39
2022-03-09;0.0;3.503;1.47;54.991;181.38
2022-03-10;0.0;5.197;1.57;56.256;181.37
2022-03-11;0.0;5.37;1.51;53.326;181.36
2022-03-12;0.1;8.063;1.67;46.105;181.36
2022-03-13;0.77;8.535;1.79;43.854;181.35
2022-03-14;0.63;9.021;2.16;57.665;181.34
2022-03-15;5.7;7.809;1.01;28.998;181.34
2022-03-16;0.06;8.543;1.98;55.254;181.33
2022-03-17;2.34;9.094;1.03;26.339;181.33
2022-03-18;0.54;8.945;1.91;37.312;181.32
2022-03-19;0.0;8.505;3.0;62.667;181.32
2022-03-20;0.37;8.535;2.76;58.668;181.31
2022-03-21;0.01;8.781;2.46;56.676;181.31
2022-03-22;0.0;8.738;2.67;64.102;181.3
2022-03-23;0.0;8.974;2.88;65.276;181.3
2022-03-24;0.0;9.685;3.08;66.516;181.29
2022-03-25;0.0;10.495;3.22;66.098;181.28
2022-03-26;0.0;11.351;3.57;67.696;181.28
2022-03-27;0.0;11.057;3.21;68.864;181.27
2022-03-28;0.0;11.286;3.46;69.405;181.27
2022-03-29;0.33;11.997;2.36;41.475;181.27
2022-03-30;6.96;10.35;1.06;26.106;181.29
2022-03-31;6.23;7.836;1.12;31.01;181.3
2022-04-01;7.75;2.762;0.71;18.45;181.3
2022-04-02;4.39;0.752;1.17;26.138;181.3
2022-04-03;0.5;1.715;1.79;41.934;181.3
2022-04-04;0.82;3.61;2.5;71.456;181.3
2022-04-05;4.17;7.393;0.64;13.629;181.3
2022-04-06;1.22;11.226;1.2;24.163;181.29
2022-04-07;8.98;10.694;1.21;18.982;181.3
2022-04-08;21.37;10.161;0.77;14.107;181.34
2022-04-09;9.39;5.383;1.87;54.709;181.41
2022-04-10;0.29;5.68;2.65;68.623;181.49
2022-04-11;0.0;9.288;3.16;77.194;181.52
2022-04-12;0.0;13.67;3.41;74.593;181.52
2022-04-13;0.0;16.415;3.71;74.551;181.52
2022-04-14;1.62;15.955;2.69;58.714;181.5
2022-04-15;0.02;15.467;3.3;62.741;181.48
2022-04-16;0.0;11.479;3.95;79.45;181.46
2022-04-17;0.0;10.344;4.52;85.016;181.44
2022-04-18;0.0;10.033;3.9;84.964;181.42
2022-04-19;0.0;11.183;4.03;82.273;181.4
2022-04-20;0.0;10.954;4.37;85.174;181.39
2022-04-21;0.0;11.047;4.3;83.958;181.37
2022-04-22;0.03;11.638;3.59;74.43;181.36
2022-04-23;3.28;11.046;1.84;38.498;181.35
2022-04-24;13.71;9.467;0.98;22.608;181.35
2022-04-25;12.1;10.834;1.92;47.224;181.37
2022-04-26;1.52;10.135;2.93;67.703;181.37
2022-04-27;0.03;10.492;3.15;63.526;181.37
2022-04-28;0.0;12.845;4.46;89.765;181.37
2022-04-29;0.01;13.017;3.8;79.218;181.35
2022-04-30;3.32;11.59;3.13;72.22;181.34
2022-05-01;0.08;10.055;2.38;50.029;181.33
2022-05-02;0.11;12.212;3.21;68.709;181.32501
2022-05-03;0.11;13.619;3.64;72.649;181.32
2022-05-04;2.3;13.545;3.82;78.487;181.31
2022-05-05;8.88;11.785;1.13;27.481;181.3
2022-05-06;4.2;13.416;2.54;47.716;181.32
2022-05-07;0.03;14.375;4.33;75.95;181.31
2022-05-08;0.3;15.325;4.09;70.32;181.3
2022-05-09;0.21;17.08;4.03;77.522;181.29
2022-05-10;0.14;18.342;3.87;69.133;181.28
2022-05-11;0.0;20.836;6.2;90.532;181.27
2022-05-12;3.84;20.295;4.7;74.52;181.25
2022-05-13;1.82;17.549;3.42;60.274;181.24
2022-05-14;0.0;16.825;5.11;93.522;181.22
2022-05-15;0.0;19.508;4.88;88.322;181.21
